DEBUG | ??:??:?? 8 [GPS] Enqueued local (id=0x006134ec fr=0x00000000 to=0xef8d4c32, transport = 0, WantAck=1, HopLim=0 Ch=0x0 Portnum=6 WANTRESP priority=70)
DEBUG | ??:??:?? 8 [GPS] Send module config: range test
DEBUG | ??:??:?? 8 [GPS] Send module config: telemetry
INFO  | ??:??:?? 8 [GPS] GNSS module configuration saved!
DEBUG | ??:??:?? 8 [GPS] Publish pos@0:2, hasVal=0, Sats=0, GPSlock=0
DEBUG | ??:??:?? 8 [GPS] No GPS lock
DEBUG | ??:??:?? 8 [GPS] onGPSChanged() pos@0 time=0 lat=0 lon=0 alt=0
INFO  | ??:??:?? 8 [GPS] updatePosition LOCAL pos@0 time=0 lat=0 lon=0 alt=0
DEBUG | ??:??:?? 8 [GPS] Set local position: lat=0 lon=0 time=0 timestamp=0
DEBUG | ??:??:?? 8 [GPS] Node status update: 1 online, 1 total
DEBUG | ??:??:?? 8 Client not yet interested in packets (state=7)
INFO  | ??:??:?? 8 [Router] Packet History - insert: Using new slot @uptime 8.626s TRACE NEW
DEBUG | ??:??:?? 8 [Router] handleReceived(REMOTE) (id=0x006134ec fr=0x00000000 to=0xef8d4c32, transport = 0, WantAck=1, HopLim=0 Ch=0x0 Portnum=6 WANTRESP priority=70)
DEBUG | ??:??:?? 8 [Router] Module 'Admin' wantsPacket=1
INFO  | ??:??:?? 8 [Router] Received Admin from=0x0, id=0x6134ec, portnum=6, payloadlen=2
INFO  | ??:??:?? 8 [Router] Handle admin payload 14
INFO  | ??:??:?? 8 [Router] Client getting ringtone
INFO  | ??:??:?? 8 [Router] *** handleGetRingtone
DEBUG | ??:??:?? 8 [Router] Reply prepared by module 'ExternalNotificationModule' of variant: 15
DEBUG | ??:??:?? 8 [Router] Set admin key to  ef b9 e8 46 7c ab 88 e6

DEBUG | ??:??:?? 8 [Router] Send module config: canned message
DEBUG | ??:??:?? 8 [Router] Initial packet id 1192973261
DEBUG | ??:??:?? 8 [Router] Partially randomized packet id 478181326
INFO  | ??:??:?? 8 [Router] Asked module 'Admin' to send a response
DEBUG | ??:??:?? 8 [Router] Module 'routing' wantsPacket=1
DEBUG | ??:??:?? 8 [Router] Routing sniffing (id=0x006134ec fr=0x00000000 to=0xef8d4c32, transport = 0, WantAck=1, HopLim=0 Ch=0x0 Portnum=6 WANTRESP priority=70)
DEBUG | ??:??:?? 8 [Router] Another module replied to this message, no need for 2nd ack
DEBUG | ??:??:?? 8 [Router] Module 'routing' considered
DEBUG | ??:??:?? 8 [Router] Send response (id=0x1c8077ce fr=0xef8d4c32 to=0xef8d4c32, transport = 0, WantAck=0, HopLim=3 Ch=0x0 Portnum=6 requestId=6134ec priority=70)
DEBUG | ??:??:?? 8 [Router] Ignore update from self
DEBUG | ??:??:?? 8 [Router] Enqueued local (id=0x1c8077ce fr=0xef8d4c32 to=0xef8d4c32, transport = 0, WantAck=0, HopLim=3 Ch=0x0 Portnum=6 requestId=6134ec priority=70)
INFO  | ??:??:?? 8 [Router] tophone queue status queue is full, discard oldest
DEBUG | ??:??:?? 8 [Router] Rx someone rebroadcasting for us (id=0x1c8077ce fr=0xef8d4c32 to=0xef8d4c32, transport = 0, WantAck=0, HopLim=3 Ch=0x0 Portnum=6 requestId=6134ec priority=70)
DEBUG | ??:??:?? 8 [Router] Didn't find pending packet
INFO  | ??:??:?? 8 [Router] Packet History - insert: Using new slot @uptime 8.667s TRACE NEW
DEBUG | ??:??:?? 8 [Router] handleReceived(REMOTE) (id=0x1c8077ce fr=0xef8d4c32 to=0xef8d4c32, transport = 0, WantAck=0, HopLim=3 Ch=0x0 Portnum=6 requestId=6134ec priority=70)
DEBUG | ??:??:?? 8 [Router] Module 'Admin' wantsPacket=1
INFO  | ??:??:?? 8 [Router] Received Admin from=0xef8d4c32, id=0x1c8077ce, portnum=6, payloadlen=44
DEBUG | ??:??:?? 8 [Router] Allow admin response message
INFO  | ??:??:?? 8 [Router] Handle admin payload 15
DEBUG | ??:??:?? 8 [Router] Module API did not handle admin message 15
DEBUG | ??:??:?? 8 [Router] Module 'Admin' considered
DEBUG | ??:??:?? 8 [Router] Module 'routing' wantsPacket=1
DEBUG | ??:??:?? 8 [Router] Routing sniffing (id=0x1c8077ce fr=0xef8d4c32 to=0xef8d4c32, transport = 0, WantAck=0, HopLim=3 Ch=0x0 Portnum=6 requestId=6134ec priority=70)
DEBUG | ??:??:?? 8 [Router] Received a ACK for 0x6134ec, stopping retransmissions
DEBUG | ??:??:?? 8 [Router] Delivering rx packet (id=0x1c8077ce fr=0xef8d4c32 to=0xef8d4c32, transport = 0, WantAck=0, HopLim=3 Ch=0x0 Portnum=6 requestId=6134ec priority=70)
DEBUG | ??:??:?? 8 [Router] Ignore update from self
DEBUG | ??:??:?? 8 [Router] Forwarding to phone (id=0x1c8077ce fr=0xef8d4c32 to=0xef8d4c32, transport = 0, WantAck=0, HopLim=3 Ch=0x0 Portnum=6 requestId=6134ec priority=70)
DEBUG | ??:??:?? 8 [Router] Send module config: audio
DEBUG | ??:??:?? 8 [Router] Module 'routing' considered
INFO  | ??:??:?? 8 [UserButton] toRadioWriteCb data 0x2002da82, len 31
DEBUG | ??:??:?? 8 [UserButton] New ToRadio packet
DEBUG | ??:??:?? 8 [UserButton] PACKET FROM PHONE (id=0x0b2a0c0c fr=0xef8d4c32 to=0xef8d4c32, transport = 0, WantAck=1, HopLim=0 Ch=0x0 Portnum=6 WANTRESP priority=70)
DEBUG | ??:??:?? 8 [UserButton] Enqueued local (id=0x0b2a0c0c fr=0x00000000 to=0xef8d4c32, transport = 0, WantAck=1, HopLim=0 Ch=0x0 Portnum=6 WANTRESP priority=70)
INFO  | ??:??:?? 8 [UserButton] tophone queue status queue is full, discard oldest
DEBUG | ??:??:?? 8 [UserButton] Send module config: remote hardware
DEBUG | ??:??:?? 8 Client not yet interested in packets (state=7)
INFO  | ??:??:?? 8 [Router] Packet History - insert: Using new slot @uptime 8.829s TRACE NEW
DEBUG | ??:??:?? 8 [Router] handleReceived(REMOTE) (id=0x0b2a0c0c fr=0x00000000 to=0xef8d4c32, transport = 0, WantAck=1, HopLim=0 Ch=0x0 Portnum=6 WANTRESP priority=70)
DEBUG | ??:??:?? 8 [Router] Module 'Admin' wantsPacket=1
INFO  | ??:??:?? 8 [Router] Received Admin from=0x0, id=0xb2a0c0c, portnum=6, payloadlen=2
INFO  | ??:??:?? 8 [Router] Handle admin payload 10
DEBUG | ??:??:?? 8 [Router] Client getting radio canned messages
DEBUG | ??:??:?? 8 [Router] *** handleGetCannedMessageModuleMessages
DEBUG | ??:??:?? 8 [Router] Reply prepared by module 'canned' of variant: 11
DEBUG | ??:??:?? 8 [Router] Set admin key to  ef b9 e8 46 7c ab 88 e6

DEBUG | ??:??:?? 8 [Router] Partially randomized packet id 733390799
INFO  | ??:??:?? 8 [Router] Asked module 'Admin' to send a response
DEBUG | ??:??:?? 8 [Router] Module 'routing' wantsPacket=1
DEBUG | ??:??:?? 8 [Router] Routing sniffing (id=0x0b2a0c0c fr=0x00000000 to=0xef8d4c32, transport = 0, WantAck=1, HopLim=0 Ch=0x0 Portnum=6 WANTRESP priority=70)
DEBUG | ??:??:?? 8 [Router] Send module config: neighbor info
DEBUG | ??:??:?? 8 [Router] Another module replied to this message, no need for 2nd ack
DEBUG | ??:??:?? 8 [Router] Module 'routing' considered
DEBUG | ??:??:?? 8 [Router] Send response (id=0x2bb6a7cf fr=0xef8d4c32 to=0xef8d4c32, transport = 0, WantAck=0, HopLim=3 Ch=0x0 Portnum=6 requestId=b2a0c0c priority=70)
DEBUG | ??:??:?? 8 [Router] Ignore update from self
DEBUG | ??:??:?? 8 [Router] Enqueued local (id=0x2bb6a7cf fr=0xef8d4c32 to=0xef8d4c32, transport = 0, WantAck=0, HopLim=3 Ch=0x0 Portnum=6 requestId=b2a0c0c priority=70)
INFO  | ??:??:?? 8 [Router] tophone queue status queue is full, discard oldest
DEBUG | ??:??:?? 8 [Router] Rx someone rebroadcasting for us (id=0x2bb6a7cf fr=0xef8d4c32 to=0xef8d4c32, transport = 0, WantAck=0, HopLim=3 Ch=0x0 Portnum=6 requestId=b2a0c0c priority=70
DEBUG | ??:??:?? 8 [Router] Didn't find pending packet
INFO  | ??:??:?? 8 [Router] Packet History - insert: Using new slot @uptime 8.869s TRACE NEW
DEBUG | ??:??:?? 8 [Router] handleReceived(REMOTE) (id=0x2bb6a7cf fr=0xef8d4c32 to=0xef8d4c32, transport = 0, WantAck=0, HopLim=3 Ch=0x0 Portnum=6 requestId=b2a0c0c priority=70)
DEBUG | ??:??:?? 8 [Router] Module 'Admin' wantsPacket=1
INFO  | ??:??:?? 8 [Router] Received Admin from=0xef8d4c32, id=0x2bb6a7cf, portnum=6, payloadlen=29
DEBUG | ??:??:?? 8 [Router] Allow admin response message
INFO  | ??:??:?? 8 [Router] Handle admin payload 11
DEBUG | ??:??:?? 8 [Router] Module API did not handle admin message 11
DEBUG | ??:??:?? 8 [Router] Module 'Admin' considered
DEBUG | ??:??:?? 8 [Router] Module 'routing' wantsPacket=1
DEBUG | ??:??:?? 8 [Router] Routing sniffing (id=0x2bb6a7cf fr=0xef8d4c32 to=0xef8d4c32, transport = 0, WantAck=0, HopLim=3 Ch=0x0 Portnum=6 requestId=b2a0c0c priority=70)
DEBUG | ??:??:?? 8 [Router] Received a ACK for 0xb2a0c0c, stopping retransmissions
DEBUG | ??:??:?? 8 [Router] Delivering rx packet (id=0x2bb6a7cf fr=0xef8d4c32 to=0xef8d4c32, transport = 0, WantAck=0, HopLim=3 Ch=0x0 Portnum=6 requestId=b2a0c0c priority=70)
DEBUG | ??:??:?? 8 [Router] Ignore update from self
DEBUG | ??:??:?? 8 [Router] Forwarding to phone (id=0x2bb6a7cf fr=0xef8d4c32 to=0xef8d4c32, transport = 0, WantAck=0, HopLim=3 Ch=0x0 Portnum=6 requestId=b2a0c0c priority=70)
DEBUG | ??:??:?? 8 [Router] Module 'routing' considered
DEBUG | ??:??:?? 8 [GPS] Upgrade time to quality GPS
WARN  | 14:29:59 8 [GPS] RTC not found (found address 0x00)
WARN  | 14:29:59 8 [GPS] RTC not found (found address 0x00)
DEBUG | 14:29:59 8 [GPS] Time source acquired (None -> GPS), triggering NodeInfo recheck
DEBUG | 14:29:59 8 [GPS] NodeInfo: scheduling immediate periodic check
DEBUG | 14:29:59 8 [GPS] Send module config: ambient lighting
DEBUG | 14:29:59 8 [GPS] NMEA GPS time set 2026-07-27 12:29:59 age 10
DEBUG | 14:29:59 8 Client not yet interested in packets (state=7)
INFO  | 14:29:59 8 [NodeInfo] Send our nodeinfo to mesh (wantReplies=0)
DEBUG | 14:29:59 8 [NodeInfo] Skip send NodeInfo since we sent it <600s ago
DEBUG | 14:29:59 8 Send module config: detection sensor
DEBUG | 14:29:59 9 Send module config: paxcounter
ERROR | 14:29:59 9 Unknown module config type 14
ERROR | 14:29:59 9 Unknown module config type 15
ERROR | 14:29:59 9 Unknown module config type 16
DEBUG | 14:29:59 9 FromRadio=STATE_SEND_FILEMANIFEST
DEBUG | 14:29:59 9 File: meshtastic.txt (90) bytes
DEBUG | 14:29:59 9 [UserButton] FromRadio=STATE_SEND_FILEMANIFEST
DEBUG | 14:29:59 9 [UserButton] File: transmit_history.dat (13) bytes
DEBUG | 14:29:59 9 [UserButton] FromRadio=STATE_SEND_FILEMANIFEST
DEBUG | 14:29:59 9 [UserButton] File: config.proto (228) bytes
DEBUG | 14:29:59 9 [UserButton] FromRadio=STATE_SEND_FILEMANIFEST
DEBUG | 14:29:59 9 [UserButton] File: module.proto (124) bytes
DEBUG | 14:29:59 9 [UserButton] FromRadio=STATE_SEND_FILEMANIFEST
DEBUG | 14:29:59 9 [UserButton] File: channels.proto (57) bytes
DEBUG | 14:29:59 9 FromRadio=STATE_SEND_FILEMANIFEST
DEBUG | 14:29:59 9 File: device.proto (160) bytes
DEBUG | 14:29:59 9 FromRadio=STATE_SEND_FILEMANIFEST
DEBUG | 14:29:59 9 File: nodes.proto (286) bytes
DEBUG | 14:29:59 9 FromRadio=STATE_SEND_FILEMANIFEST
DEBUG | 14:29:59 9 File: Messages_default.msgs (1) bytes
DEBUG | 14:29:59 9 FromRadio=STATE_SEND_FILEMANIFEST
INFO  | 14:29:59 9 Config Send Complete millis=9639
DEBUG | 14:29:59 9 FromRadio=STATE_SEND_PACKETS
DEBUG | 14:29:59 9 FromRadio=STATE_SEND_PACKETS
DEBUG | 14:29:59 9 FromRadio=STATE_SEND_PACKETS
DEBUG | 14:29:59 9 phone downloaded packet (id=0x1c8077ce fr=0xef8d4c32 to=0xef8d4c32, transport = 0, WantAck=0, HopLim=3 Ch=0x0 Portnum=6 requestId=6134ec priority=70)
DEBUG | 14:29:59 9 FromRadio=STATE_SEND_PACKETS
DEBUG | 14:29:59 9 phone downloaded packet (id=0x2bb6a7cf fr=0xef8d4c32 to=0xef8d4c32, transport = 0, WantAck=0, HopLim=3 Ch=0x0 Portnum=6 requestId=b2a0c0c priority=70)
INFO  | 14:30:01 11 toRadioWriteCb data 0x2002da82, len 8
DEBUG | 14:30:01 11 New ToRadio packet
DEBUG | 14:30:01 11 Got client heartbeat
INFO  | 14:30:01 11 toRadioWriteCb data 0x2002da82, len 4
DEBUG | 14:30:01 11 New ToRadio packet
INFO  | 14:30:01 11 Client wants config, nonce=69421
INFO  | 14:30:01 11 Client only wants node info, skipping other config
INFO  | 14:30:01 11 Start API client config millis=11375
DEBUG | 14:30:01 11 FromRadio=STATE_SEND_QUEUE_STATUS, numbytes=6
DEBUG | 14:30:01 11 Send My NodeInfo
INFO  | 14:30:01 11 BLE notify fromNum
DEBUG | 14:30:01 11 Done sending 1 of 1 nodeinfos millis=11528
DEBUG | 14:30:01 11 FromRadio=STATE_SEND_FILEMANIFEST
INFO  | 14:30:01 11 Config Send Complete millis=11530
INFO  | 14:30:01 11 toRadioWriteCb data 0x2002da82, len 33
DEBUG | 14:30:01 11 New ToRadio packet
DEBUG | 14:30:01 11 PACKET FROM PHONE (id=0x1273faad fr=0xef8d4c32 to=0xef8d4c32, transport = 0, WantAck=1, HopLim=0 Ch=0x0 Portnum=6 priority=70)
DEBUG | 14:30:01 11 Enqueued local (id=0x1273faad fr=0x00000000 to=0xef8d4c32, transport = 0, WantAck=1, HopLim=0 Ch=0x0 Portnum=6 rxtime=1785155401 priority=70)
INFO  | 14:30:01 11 Tell client we have new packets 8
INFO  | 14:30:01 11 BLE notify fromNum
INFO  | 14:30:01 11 [Router] Packet History - insert: Using new slot @uptime 11.644s TRACE NEW
DEBUG | 14:30:01 11 [Router] handleReceived(REMOTE) (id=0x1273faad fr=0x00000000 to=0xef8d4c32, transport = 0, WantAck=1, HopLim=0 Ch=0x0 Portnum=6 rxtime=1785155401 priority=70)
DEBUG | 14:30:01 11 [Router] Module 'Admin' wantsPacket=1
INFO  | 14:30:01 11 [Router] Received Admin from=0x0, id=0x1273faad, portnum=6, payloadlen=6
INFO  | 14:30:01 11 [Router] Handle admin payload 43
INFO  | 14:30:01 11 [Router] Client received set_time_only command
DEBUG | 14:30:01 11 [Router] Current RTC quality: GPS. Ignore time of RTC quality of NTP
DEBUG | 14:30:01 11 [Router] Module 'Admin' considered
DEBUG | 14:30:01 11 [Router] Module 'routing' wantsPacket=1
DEBUG | 14:30:01 11 [Router] Routing sniffing (id=0x1273faad fr=0x00000000 to=0xef8d4c32, transport = 0, WantAck=1, HopLim=0 Ch=0x0 Portnum=6 rxtime=1785155401 priority=70)
DEBUG | 14:30:01 11 [Router] Partially randomized packet id 1131046864
DEBUG | 14:30:01 11 [Router] Enqueued local (id=0x436a67d0 fr=0xef8d4c32 to=0xef8d4c32, transport = 0, WantAck=0, HopLim=3 Ch=0x0 Portnum=5 requestId=1273faad rxtime=1785155401 priority=1
DEBUG | 14:30:01 11 [Router] Module 'routing' considered
DEBUG | 14:30:01 11 [Router] Rx someone rebroadcasting for us (id=0x436a67d0 fr=0xef8d4c32 to=0xef8d4c32, transport = 0, WantAck=0, HopLim=3 Ch=0x0 Portnum=5 requestId=1273faad rxtime=178
DEBUG | 14:30:01 11 [Router] Didn't find pending packet
INFO  | 14:30:01 11 [Router] Packet History - insert: Using new slot @uptime 11.674s TRACE NEW
DEBUG | 14:30:01 11 [Router] handleReceived(REMOTE) (id=0x436a67d0 fr=0xef8d4c32 to=0xef8d4c32, transport = 0, WantAck=0, HopLim=3 Ch=0x0 Portnum=5 requestId=1273faad rxtime=1785155401 pr
DEBUG | 14:30:01 11 [Router] Module 'routing' wantsPacket=1
INFO  | 14:30:01 11 [Router] Received routing from=0xef8d4c32, id=0x436a67d0, portnum=5, payloadlen=2
DEBUG | 14:30:01 11 [Router] Routing sniffing (id=0x436a67d0 fr=0xef8d4c32 to=0xef8d4c32, transport = 0, WantAck=0, HopLim=3 Ch=0x0 Portnum=5 requestId=1273faad rxtime=1785155401 priority
DEBUG | 14:30:01 11 [Router] FromRadio=STATE_SEND_PACKETS
DEBUG | 14:30:01 11 [Router] Received a ACK for 0x1273faad, stopping retransmissions
DEBUG | 14:30:01 11 [Router] Delivering rx packet (id=0x436a67d0 fr=0xef8d4c32 to=0xef8d4c32, transport = 0, WantAck=0, HopLim=3 Ch=0x0 Portnum=5 requestId=1273faad rxtime=1785155401 prio
DEBUG | 14:30:01 11 [Router] Ignore update from self
DEBUG | 14:30:01 11 [Router] Forwarding to phone (id=0x436a67d0 fr=0xef8d4c32 to=0xef8d4c32, transport = 0, WantAck=0, HopLim=3 Ch=0x0 Portnum=5 requestId=1273faad rxtime=1785155401 prior
DEBUG | 14:30:01 11 [Router] Module 'routing' considered
INFO  | 14:30:01 11 Tell client we have new packets 9
INFO  | 14:30:01 11 BLE notify fromNum
DEBUG | 14:30:01 11 FromRadio=STATE_SEND_PACKETS
DEBUG | 14:30:01 11 phone downloaded packet (id=0x436a67d0 fr=0xef8d4c32 to=0xef8d4c32, transport = 0, WantAck=0, HopLim=3 Ch=0x0 Portnum=5 requestId=1273faad rxtime=1785155401 p
INFO  | 14:30:06 16 [UserButton] LONG PRESS RELEASE AFTER 14283 MILLIS
INFO  | 14:30:07 17 [UserButton] LONG PRESS RELEASE AFTER 899 MILLIS
INFO  | 14:30:08 18 [UserButton] LONG PRESS RELEASE AFTER 899 MILLIS
INFO  | 14:30:09 19 [UserButton] LONG PRESS RELEASE AFTER 899 MILLIS
INFO  | 14:30:10 20 [UserButton] LONG PRESS RELEASE AFTER 899 MILLIS
INFO  | 14:30:11 21 [UserButton] LONG PRESS RELEASE AFTER 899 MILLIS
INFO  | 14:30:12 22 [UserButton] LONG PRESS RELEASE AFTER 899 MILLIS
INFO  | 14:30:13 23 [UserButton] LONG PRESS RELEASE AFTER 899 MILLIS
INFO  | 14:30:14 24 [UserButton] LONG PRESS RELEASE AFTER 899 MILLIS
INFO  | 14:30:15 25 [UserButton] LONG PRESS RELEASE AFTER 899 MILLIS
INFO  | 14:30:16 26 [UserButton] LONG PRESS RELEASE AFTER 899 MILLIS
INFO  | 14:30:17 27 [UserButton] LONG PRESS RELEASE AFTER 899 MILLIS
INFO  | 14:30:18 28 [UserButton] LONG PRESS RELEASE AFTER 899 MILLIS
INFO  | 14:30:19 29 [UserButton] LONG PRESS RELEASE AFTER 899 MILLIS
INFO  | 14:30:20 30 [UserButton] LONG PRESS RELEASE AFTER 899 MILLIS
INFO  | 14:30:21 31 [UserButton] LONG PRESS RELEASE AFTER 899 MILLIS
INFO  | 14:30:22 32 [UserButton] LONG PRESS RELEASE AFTER 899 MILLIS
DEBUG | 14:30:23 33 [GPS] Publish pos@6a674f5f:2, hasVal=1, Sats=6, GPSlock=1
DEBUG | 14:30:23 33 [GPS] New GPS pos@6a674f5f:3 lat=52.539190 lon=13.273903 alt=58 pdop=1.98 track=287.04 speed=0.01 sats=6
DEBUG | 14:30:23 33 [GPS] onGPSChanged() pos@6a674f5f time=1785155423 lat=525391896 lon=132739028 alt=58
INFO  | 14:30:23 33 [GPS] updatePosition LOCAL pos@6a674f5f time=1785155423 lat=525391896 lon=132739028 alt=58
DEBUG | 14:30:23 33 [GPS] Set local position: lat=525391896 lon=132739028 time=1785155423 timestamp=1785155423
DEBUG | 14:30:23 33 [GPS] Node status update: 1 online, 1 total
INFO  | 14:30:23 33 [GPS] Send pos@6a674f5f:6 to mesh (wantReplies=0)
DEBUG | 14:30:23 33 [GPS] Send location with precision 13
INFO  | 14:30:23 33 [GPS] Position packet: time=1785155423 lat=525598720 lon=132907008
DEBUG | 14:30:23 33 [GPS] Partially randomized packet id 926577617
DEBUG | 14:30:23 33 [GPS] Ignore update from self
DEBUG | 14:30:23 33 [GPS] handleReceived(LOCAL) (id=0x373a73d1 fr=0xef8d4c32 to=0xffffffff, transport = 0, WantAck=0, HopLim=3 Ch=0x0 Portnum=3 rxtime=1785155423 priority=10)
DEBUG | 14:30:23 33 [GPS] No modules interested in portnum=3, src=LOCAL
INFO  | 14:30:23 33 [GPS] Packet History - insert: Using new slot @uptime 33.125s TRACE NEW
DEBUG | 14:30:23 33 [GPS] Expand short PSK #1
DEBUG | 14:30:23 33 [GPS] Use AES128 key!
DEBUG | 14:30:23 33 [GPS] enqueue for send (id=0x373a73d1 fr=0xef8d4c32 to=0xffffffff, transport = 0, WantAck=0, HopLim=3 Ch=0x8 encrypted len=58 rxtime=1785155423 hopStart=3 relay=0x3
DEBUG | 14:30:23 33 [GPS] txGood=0,txRelay=0,rxGood=0,rxBad=0
DEBUG | 14:30:23 33 [GPS] Use channel 0 (hash 0x8)
DEBUG | 14:30:23 33 [GPS] Expand short PSK #1
DEBUG | 14:30:23 33 [GPS] Use AES128 key!
DEBUG | 14:30:23 33 [GPS] decoded message (id=0x373a73d1 fr=0xef8d4c32 to=0xffffffff, transport = 0, WantAck=0, HopLim=3 Ch=0x0 Portnum=3 rxtime=1785155423 hopStart=3 relay=0x32 priori
DEBUG | 14:30:23 33 [GPS] Sent smart pos@6a674f5f:6 to mesh (distanceTraveled=5966828.500000m, minDistanceThreshold=100m, timeElapsed=33114ms, minTimeInterval=300000ms)
DEBUG | 14:30:23 33 [GPS] Took 31s to get lock
DEBUG | 14:30:23 33 [GPS] Predict 0s to get next lock
DEBUG | 14:30:23 33 [GPS] 119s until next search
DEBUG | 14:30:23 33 [GPS] gps_update_interval >= 0s needed to justify hardsleep
INFO  | 14:30:23 33 [GPS] GPS power state move from ACTIVE to HARDSLEEP
INFO  | 14:30:23 33 Tell client we have new packets 11
INFO  | 14:30:23 33 BLE notify fromNum
DEBUG | 14:30:23 33 [RadioIf] FromRadio=STATE_SEND_PACKETS
DEBUG | 14:30:23 33 [RadioIf] Started Tx (id=0x373a73d1 fr=0xef8d4c32 to=0xffffffff, transport = 0, WantAck=0, HopLim=3 Ch=0x8 encrypted len=58 rxtime=1785155423 hopStart=3 relay=0x32 prio
DEBUG | 14:30:23 33 [RadioIf] 0 packets remain in the TX queue
DEBUG | 14:30:23 33 FromRadio=STATE_SEND_PACKETS
DEBUG | 14:30:23 33 phone downloaded packet (id=0x373a73d1 fr=0xef8d4c32 to=0xffffffff, transport = 0, WantAck=0, HopLim=3 Ch=0x0 Portnum=3 rxtime=1785155423 hopStart=3 relay=0x3
DEBUG | 14:30:24 33 [RadioIf] Packet TX: 681ms
DEBUG | 14:30:24 33 [RadioIf] Completed sending (id=0x373a73d1 fr=0xef8d4c32 to=0xffffffff, transport = 0, WantAck=0, HopLim=3 Ch=0x8 encrypted len=58 rxtime=1785155423 hopStart=3 relay=0x
DEBUG | 14:30:50 60 SX126x AGC reset: warm sleep + Calibrate(0x7F)
INFO  | 14:30:52 62 [DeviceTelemetry] Send: air_util_tx=0.018917, channel_utilization=1.135000, battery_level=101, voltage=4.271000, uptime=62
DEBUG | 14:30:52 62 [DeviceTelemetry] Partially randomized packet id 2808796114
DEBUG | 14:30:52 62 [DeviceTelemetry] updateTelemetry LOCAL
DEBUG | 14:30:52 62 [DeviceTelemetry] Node status update: 1 online, 1 total
INFO  | 14:30:52 62 [DeviceTelemetry] Send packet to phone
DEBUG | 14:30:52 62 [DeviceTelemetry] Noise floor: -96 dBm (samples: 1, latest: -96 dBm)
INFO  | 14:30:52 62 [DeviceTelemetry] Sending local stats: uptime=62, channel_utilization=1.135000, air_util_tx=0.018917, num_online_nodes=1, num_total_nodes=1, noise_floor=-96
INFO  | 14:30:52 62 [DeviceTelemetry] num_packets_tx=1, num_packets_rx=0, num_packets_rx_bad=0
DEBUG | 14:30:52 62 [DeviceTelemetry] Partially randomized packet id 2712685523
INFO  | 14:30:52 62 Tell client we have new packets 13
INFO  | 14:30:52 62 BLE notify fromNum
DEBUG | 14:30:52 62 FromRadio=STATE_SEND_PACKETS
DEBUG | 14:30:52 62 phone downloaded packet (id=0xa76ad3d2 fr=0xef8d4c32 to=0xffffffff, transport = 0, WantAck=0, HopLim=3 Ch=0x0 Portnum=67 rxtime=1785155452 priority=10)
DEBUG | 14:30:52 62 [Power] Battery: usbPower=1, isCharging=1, batMv=4289, batPct=100
DEBUG | 14:30:52 62 FromRadio=STATE_SEND_PACKETS
DEBUG | 14:30:52 62 phone downloaded packet (id=0xa1b04bd3 fr=0xef8d4c32 to=0xffffffff, transport = 0, WantAck=0, HopLim=3 Ch=0x0 Portnum=67 rxtime=1785155452 priority=10)
DEBUG | 14:31:50 120 SX126x AGC reset: warm sleep + Calibrate(0x7F)
INFO  | 14:31:52 122 [DeviceTelemetry] Send: air_util_tx=0.018917, channel_utilization=0.000000, battery_level=101, voltage=4.292000, uptime=122
DEBUG | 14:31:52 122 [DeviceTelemetry] Partially randomized packet id 2837271508
DEBUG | 14:31:52 122 [DeviceTelemetry] updateTelemetry LOCAL
DEBUG | 14:31:52 122 [DeviceTelemetry] Node status update: 1 online, 1 total
INFO  | 14:31:52 122 [DeviceTelemetry] Send packet to phone
INFO  | 14:31:52 122 Tell client we have new packets 14
INFO  | 14:31:52 122 BLE notify fromNum
��@INFO  | ??:??:?? 4

//\ E S H T /\ S T / C

DEBUG | ??:??:?? 4 Filesystem files:
DEBUG | ??:??:?? 4    meshtastic.txt (90 Bytes)
DEBUG | ??:??:?? 4  adafruit (directory)
DEBUG | ??:??:?? 4  bond_prph (directory)
DEBUG | ??:??:?? 4  bond_cntr (directory)
DEBUG | ??:??:?? 4  prefs (directory)
DEBUG | ??:??:?? 4    transmit_history.dat (13 Bytes)
DEBUG | ??:??:?? 4    config.proto (228 Bytes)
DEBUG | ??:??:?? 4    channels.proto (57 Bytes)
DEBUG | ??:??:?? 4    device.proto (160 Bytes)
DEBUG | ??:??:?? 4    nodes.proto (286 Bytes)
DEBUG | ??:??:?? 4    module.proto (126 Bytes)
DEBUG | ??:??:?? 4    Messages_default.msgs (1 Bytes)
DEBUG | ??:??:?? 4 Power::max17048Init lipo sensor is not ready yet
DEBUG | ??:??:?? 4 Use analog input 5 for battery level
INFO  | ??:??:?? 4 Scan for i2c devices
DEBUG | ??:??:?? 4 Scan for I2C devices on port 1
INFO  | ??:??:?? 4 DFRobot Rain Gauge found at address 0x1d
INFO  | ??:??:?? 4 1 I2C devices found
DEBUG | ??:??:?? 4 acc_info = 0
DEBUG | ??:??:?? 4 mag_info = 0
INFO  | ??:??:?? 4 S:B:9,2.7.26.54e0d8d,rak4631,meshtastic/firmware
INFO  | ??:??:?? 4 Build timestamp: 1782259200
DEBUG | ??:??:?? 4 Reset reason: 0x0
ERROR | ??:??:?? 4 No radio instance available to provide entropy
DEBUG | ??:??:?? 4 Set random seed 2791416518
INFO  | ??:??:?? 4 Init NodeDB
INFO  | ??:??:?? 4 Load /prefs/nodes.proto
INFO  | ??:??:?? 4 Loaded /prefs/nodes.proto successfully
